iBeacon ID,Time,iBeacon Mac,RSSI,Location
444,860574866,54:4A:16:6F:04:23,-49,Box7
437,860575010,54:4A:16:6F:05:05,-60,Box7
492,860575526,54:4A:16:6F:01:CE,-70,Box7
437,860575761,54:4A:16:6F:05:05,-69,Box7
492,860576451,54:4A:16:6F:01:CE,-70,Box7
419,860576498,54:4A:16:6F:01:DA,-82,Box7
444,860576876,54:4A:16:6F:04:23,-49,Box7
437,860577048,54:4A:16:6F:05:05,-63,Box7
419,860577854,54:4A:16:6F:01:DA,-84,Box7
444,860578255,54:4A:16:6F:04:23,-54,Box7
437,860578486,54:4A:16:6F:05:05,-63,Box7
492,860579355,54:4A:16:6F:01:CE,-74,Box7
419,860579411,54:4A:16:6F:01:DA,-83,Box7
444,860579568,54:4A:16:6F:04:23,-54,Box7
437,860579830,54:4A:16:6F:05:05,-60,Box7
419,860580890,54:4A:16:6F:01:DA,-77,Box7
444,860581512,54:4A:16:6F:04:23,-53,Box7
492,860583206,54:4A:16:6F:01:CE,-83,Box7
437,860584097,54:4A:16:6F:05:05,-69,Box7
419,860584598,54:4A:16:6F:01:DA,-83,Box7
492,860584656,54:4A:16:6F:01:CE,-83,Box7
437,860584993,54:4A:16:6F:05:05,-69,Box7
419,860585438,54:4A:16:6F:01:DA,-82,Box7
492,860585495,54:4A:16:6F:01:CE,-83,Box7
444,860585816,54:4A:16:6F:04:23,-54,Box7
437,860585936,54:4A:16:6F:05:05,-62,Box7
419,860586282,54:4A:16:6F:01:DA,-77,Box7
492,860586340,54:4A:16:6F:01:CE,-70,Box7
419,860587280,54:4A:16:6F:01:DA,-78,Box7
444,860587944,54:4A:16:6F:04:23,-53,Box7
437,860588163,54:4A:16:6F:05:05,-61,Box7
419,860589475,54:4A:16:6F:01:DA,-73,Box7
419,860591405,54:4A:16:6F:01:DA,-77,Box7
492,860591452,54:4A:16:6F:01:CE,-83,Box7
419,860592207,54:4A:16:6F:01:DA,-77,Box7
444,860592397,54:4A:16:6F:04:23,-53,Box7
437,860592503,54:4A:16:6F:05:05,-72,Box7
437,860593059,54:4A:16:6F:05:05,-70,Box7
419,860593775,54:4A:16:6F:01:DA,-77,Box7
444,860594309,54:4A:16:6F:04:23,-54,Box7
492,860594842,54:4A:16:6F:01:CE,-88,Box7
444,860595029,54:4A:16:6F:04:23,-53,Box7
437,860595176,54:4A:16:6F:05:05,-60,Box7
492,860595464,54:4A:16:6F:01:CE,-89,Box7
419,860595516,54:4A:16:6F:01:DA,-75,Box7
437,860595845,54:4A:16:6F:05:05,-60,Box7
492,860596814,54:4A:16:6F:01:CE,-68,Box7
419,860596862,54:4A:16:6F:01:DA,-78,Box7
492,860597357,54:4A:16:6F:01:CE,-71,Box7
444,860597695,54:4A:16:6F:04:23,-53,Box7
437,860597744,54:4A:16:6F:05:05,-62,Box7
492,860598013,54:4A:16:6F:01:CE,-71,Box7
419,860598042,54:4A:16:6F:01:DA,-77,Box7
437,860598329,54:4A:16:6F:05:05,-62,Box7
492,860598770,54:4A:16:6F:01:CE,-89,Box7
444,860601659,54:4A:16:6F:04:23,-54,Box7
437,860601861,54:4A:16:6F:05:05,-60,Box7
492,860602437,54:4A:16:6F:01:CE,-68,Box7
419,860602496,54:4A:16:6F:01:DA,-77,Box7
444,860602553,54:4A:16:6F:04:23,-53,Box7
492,860602713,54:4A:16:6F:01:CE,-68,Box7
437,860602815,54:4A:16:6F:05:05,-62,Box7
444,860603080,54:4A:16:6F:04:23,-49,Box7
437,860603117,54:4A:16:6F:05:05,-62,Box7
492,860603444,54:4A:16:6F:01:CE,-71,Box7
444,860603698,54:4A:16:6F:04:23,-49,Box7
419,860604369,54:4A:16:6F:01:DA,-78,Box7
444,860604626,54:4A:16:6F:04:23,-54,Box7
437,860604777,54:4A:16:6F:05:05,-60,Box7
419,860605167,54:4A:16:6F:01:DA,-75,Box7
492,860605195,54:4A:16:6F:01:CE,-89,Box7
444,860605444,54:4A:16:6F:04:23,-54,Box7
437,860605636,54:4A:16:6F:05:05,-70,Box7
419,860606145,54:4A:16:6F:01:DA,-78,Box7
492,860606174,54:4A:16:6F:01:CE,-88,Box7
444,860606401,54:4A:16:6F:04:23,-53,Box7
437,860606514,54:4A:16:6F:05:05,-70,Box7
419,860606951,54:4A:16:6F:01:DA,-77,Box7
492,860606982,54:4A:16:6F:01:CE,-68,Box7
444,860607149,54:4A:16:6F:04:23,-53,Box7
492,860607346,54:4A:16:6F:01:CE,-71,Box7
444,860607482,54:4A:16:6F:04:23,-53,Box7
437,860607654,54:4A:16:6F:05:05,-60,Box7
419,860608089,54:4A:16:6F:01:DA,-76,Box7
492,860608114,54:4A:16:6F:01:CE,-70,Box7
444,860608367,54:4A:16:6F:04:23,-53,Box7
437,860608488,54:4A:16:6F:05:05,-70,Box7
492,860609432,54:4A:16:6F:01:CE,-88,Box7
444,860609687,54:4A:16:6F:04:23,-54,Box7
419,860609956,54:4A:16:6F:01:DA,-71,Box7
444,860610014,54:4A:16:6F:04:23,-53,Box7
437,860610108,54:4A:16:6F:05:05,-61,Box7
492,860610424,54:4A:16:6F:01:CE,-68,Box7
492,860610734,54:4A:16:6F:01:CE,-68,Box7
444,860611777,54:4A:16:6F:04:23,-49,Box7
437,860611863,54:4A:16:6F:05:05,-70,Box7
419,860612450,54:4A:16:6F:01:DA,-76,Box7
444,860612740,54:4A:16:6F:04:23,-54,Box7
492,860613285,54:4A:16:6F:01:CE,-92,Box7
444,860613493,54:4A:16:6F:04:23,-54,Box7
437,860613553,54:4A:16:6F:05:05,-62,Box7
492,860613709,54:4A:16:6F:01:CE,-68,Box7
444,860613898,54:4A:16:6F:04:23,-52,Box7
492,860614043,54:4A:16:6F:01:CE,-71,Box7
419,860614075,54:4A:16:6F:01:DA,-69,Box7
444,860614204,54:4A:16:6F:04:23,-53,Box7
492,860614406,54:4A:16:6F:01:CE,-68,Box7
419,860614434,54:4A:16:6F:01:DA,-69,Box7
437,860615898,54:4A:16:6F:05:05,-67,Box7
492,860616396,54:4A:16:6F:01:CE,-90,Box7
437,860616651,54:4A:16:6F:05:05,-62,Box7
492,860617061,54:4A:16:6F:01:CE,-69,Box7
419,860617085,54:4A:16:6F:01:DA,-79,Box7
444,860617173,54:4A:16:6F:04:23,-50,Box7
492,860617584,54:4A:16:6F:01:CE,-69,Box7
419,860617606,54:4A:16:6F:01:DA,-80,Box7
444,860617673,54:4A:16:6F:04:23,-50,Box7
437,860617724,54:4A:16:6F:05:05,-60,Box7
492,860618065,54:4A:16:6F:01:CE,-72,Box7
419,860618095,54:4A:16:6F:01:DA,-67,Box7
444,860618160,54:4A:16:6F:04:23,-50,Box7
437,860618241,54:4A:16:6F:05:05,-64,Box7
437,860618713,54:4A:16:6F:05:05,-63,Box7
444,860619690,54:4A:16:6F:04:23,-54,Box7
437,860619750,54:4A:16:6F:05:05,-62,Box7
444,860620478,54:4A:16:6F:04:23,-58,Box7
437,860620567,54:4A:16:6F:05:05,-60,Box7
492,860623769,54:4A:16:6F:01:CE,-90,Box7
419,860623797,54:4A:16:6F:01:DA,-78,Box7
444,860624084,54:4A:16:6F:04:23,-53,Box7
437,860624215,54:4A:16:6F:05:05,-68,Box7
492,860624584,54:4A:16:6F:01:CE,-68,Box7
419,860625018,54:4A:16:6F:01:DA,-68,Box7
492,860625058,54:4A:16:6F:01:CE,-72,Box7
444,860625217,54:4A:16:6F:04:23,-54,Box7
437,860625339,54:4A:16:6F:05:05,-67,Box7
444,860626103,54:4A:16:6F:04:23,-57,Box7
437,860626160,54:4A:16:6F:05:05,-61,Box7
419,860626327,54:4A:16:6F:01:DA,-71,Box7
444,860626459,54:4A:16:6F:04:23,-53,Box7
437,860626518,54:4A:16:6F:05:05,-60,Box7
444,860626977,54:4A:16:6F:04:23,-53,Box7
492,860627564,54:4A:16:6F:01:CE,-79,Box7
444,860627792,54:4A:16:6F:04:23,-54,Box7
492,860628157,54:4A:16:6F:01:CE,-72,Box7
444,860628238,54:4A:16:6F:04:23,-54,Box7
437,860628300,54:4A:16:6F:05:05,-60,Box7
444,860628747,54:4A:16:6F:04:23,-57,Box7
492,860628977,54:4A:16:6F:01:CE,-72,Box7
419,860628996,54:4A:16:6F:01:DA,-71,Box7
444,860629120,54:4A:16:6F:04:23,-54,Box7
437,860629141,54:4A:16:6F:05:05,-67,Box7
419,860629563,54:4A:16:6F:01:DA,-72,Box7
444,860629735,54:4A:16:6F:04:23,-53,Box7
437,860629774,54:4A:16:6F:05:05,-61,Box7
419,860629973,54:4A:16:6F:01:DA,-73,Box7
444,860630062,54:4A:16:6F:04:23,-53,Box7
437,860630131,54:4A:16:6F:05:05,-62,Box7
419,860630436,54:4A:16:6F:01:DA,-75,Box7
437,860630577,54:4A:16:6F:05:05,-59,Box7
492,860630783,54:4A:16:6F:01:CE,-70,Box7
492,860631286,54:4A:16:6F:01:CE,-73,Box7
419,860631320,54:4A:16:6F:01:DA,-79,Box7
444,860631522,54:4A:16:6F:04:23,-48,Box7
437,860631699,54:4A:16:6F:05:05,-59,Box7
492,860632124,54:4A:16:6F:01:CE,-88,Box7
419,860632158,54:4A:16:6F:01:DA,-70,Box7
492,860632699,54:4A:16:6F:01:CE,-83,Box7
419,860632809,54:4A:16:6F:01:DA,-70,Box7
444,860632999,54:4A:16:6F:04:23,-60,Box7
419,860633682,54:4A:16:6F:01:DA,-72,Box7
444,860633779,54:4A:16:6F:04:23,-55,Box7
437,860633846,54:4A:16:6F:05:05,-67,Box7
492,860634271,54:4A:16:6F:01:CE,-71,Box7
419,860634336,54:4A:16:6F:01:DA,-70,Box7
444,860634530,54:4A:16:6F:04:23,-55,Box7
437,860634682,54:4A:16:6F:05:05,-62,Box7
492,860635338,54:4A:16:6F:01:CE,-75,Box7
419,860635425,54:4A:16:6F:01:DA,-78,Box7
437,860635802,54:4A:16:6F:05:05,-61,Box7
492,860636359,54:4A:16:6F:01:CE,-76,Box7
419,860636391,54:4A:16:6F:01:DA,-79,Box7
492,860636724,54:4A:16:6F:01:CE,-88,Box7
437,860636947,54:4A:16:6F:05:05,-62,Box7
492,860637040,54:4A:16:6F:01:CE,-71,Box7
419,860637072,54:4A:16:6F:01:DA,-70,Box7
444,860637231,54:4A:16:6F:04:23,-54,Box7
444,881025940,54:4A:16:6F:04:23,-68,Box2
419,881030507,54:4A:16:6F:01:DA,-70,Box2
444,881032226,54:4A:16:6F:04:23,-64,Box2
444,881038581,54:4A:16:6F:04:23,-69,Box2
492,881043417,54:4A:16:6F:01:CE,-65,Box2
419,881043745,54:4A:16:6F:01:DA,-72,Box2
437,881044940,54:4A:16:6F:05:05,-72,Box2
444,881045807,54:4A:16:6F:04:23,-68,Box2
419,881045832,54:4A:16:6F:01:DA,-73,Box2
492,881046236,54:4A:16:6F:01:CE,-65,Box2
437,881046688,54:4A:16:6F:05:05,-74,Box2
419,881046730,54:4A:16:6F:01:DA,-73,Box2
492,881047140,54:4A:16:6F:01:CE,-62,Box2
437,881047589,54:4A:16:6F:05:05,-74,Box2
444,881047621,54:4A:16:6F:04:23,-74,Box2
419,881047656,54:4A:16:6F:01:DA,-73,Box2
492,881048034,54:4A:16:6F:01:CE,-62,Box2
437,881048497,54:4A:16:6F:05:05,-74,Box2
444,881048527,54:4A:16:6F:04:23,-69,Box2
419,881048557,54:4A:16:6F:01:DA,-68,Box2
492,881048947,54:4A:16:6F:01:CE,-68,Box2
437,881049391,54:4A:16:6F:05:05,-73,Box2
444,881049419,54:4A:16:6F:04:23,-69,Box2
492,881049850,54:4A:16:6F:01:CE,-66,Box2
437,881050296,54:4A:16:6F:05:05,-73,Box2
492,881050762,54:4A:16:6F:01:CE,-62,Box2
437,881051242,54:4A:16:6F:05:05,-68,Box2
444,881051271,54:4A:16:6F:04:23,-70,Box2
419,881051288,54:4A:16:6F:01:DA,-70,Box2
437,881052124,54:4A:16:6F:05:05,-68,Box2
444,881052140,54:4A:16:6F:04:23,-75,Box2
419,881052158,54:4A:16:6F:01:DA,-73,Box2
492,881052548,54:4A:16:6F:01:CE,-68,Box2
437,881053052,54:4A:16:6F:05:05,-74,Box2
444,881053089,54:4A:16:6F:04:23,-69,Box2
492,881053458,54:4A:16:6F:01:CE,-61,Box2
437,881053930,54:4A:16:6F:05:05,-71,Box2
444,881054001,54:4A:16:6F:04:23,-65,Box2
492,881054362,54:4A:16:6F:01:CE,-63,Box2
437,881054820,54:4A:16:6F:05:05,-72,Box2
419,881054870,54:4A:16:6F:01:DA,-70,Box2
492,881055283,54:4A:16:6F:01:CE,-63,Box2
419,881056765,54:4A:16:6F:01:DA,-73,Box2
437,881058480,54:4A:16:6F:05:05,-79,Box2
444,881063931,54:4A:16:6F:04:23,-68,Box2
419,881063945,54:4A:16:6F:01:DA,-64,Box2
492,881068052,54:4A:16:6F:01:CE,-67,Box2
437,881068706,54:4A:16:6F:05:05,-71,Box2
444,881068732,54:4A:16:6F:04:23,-74,Box2
419,881068747,54:4A:16:6F:01:DA,-69,Box2
492,881068996,54:4A:16:6F:01:CE,-69,Box2
437,881069305,54:4A:16:6F:05:05,-69,Box2
419,881069372,54:4A:16:6F:01:DA,-72,Box2
492,881069740,54:4A:16:6F:01:CE,-64,Box2
437,881070225,54:4A:16:6F:05:05,-79,Box2
444,881070283,54:4A:16:6F:04:23,-67,Box2
419,881070359,54:4A:16:6F:01:DA,-66,Box2
492,881070887,54:4A:16:6F:01:CE,-70,Box2
437,881071121,54:4A:16:6F:05:05,-73,Box2
444,881071155,54:4A:16:6F:04:23,-73,Box2
419,881071174,54:4A:16:6F:01:DA,-68,Box2
437,881072056,54:4A:16:6F:05:05,-75,Box2
444,881072230,54:4A:16:6F:04:23,-69,Box2
419,881072348,54:4A:16:6F:01:DA,-69,Box2
437,881072935,54:4A:16:6F:05:05,-71,Box2
419,881072984,54:4A:16:6F:01:DA,-71,Box2
492,881073358,54:4A:16:6F:01:CE,-69,Box2
444,881073862,54:4A:16:6F:04:23,-73,Box2
419,881073884,54:4A:16:6F:01:DA,-67,Box2
492,881077443,54:4A:16:6F:01:CE,-67,Box2
492,881077558,54:4A:16:6F:01:CE,-64,Box2
437,881077596,54:4A:16:6F:05:05,-71,Box2
444,881077609,54:4A:16:6F:04:23,-62,Box2
419,881077621,54:4A:16:6F:01:DA,-70,Box2
492,881077680,54:4A:16:6F:01:CE,-66,Box2
437,881077788,54:4A:16:6F:05:05,-65,Box2
444,881077810,54:4A:16:6F:04:23,-64,Box2
419,881077823,54:4A:16:6F:01:DA,-75,Box2
437,881078274,54:4A:16:6F:05:05,-64,Box2
492,881078479,54:4A:16:6F:01:CE,-72,Box2
437,881078593,54:4A:16:6F:05:05,-67,Box2
444,881078607,54:4A:16:6F:04:23,-68,Box2
419,881078620,54:4A:16:6F:01:DA,-72,Box2
437,881079298,54:4A:16:6F:05:05,-71,Box2
444,881079314,54:4A:16:6F:04:23,-66,Box2
419,881079332,54:4A:16:6F:01:DA,-72,Box2
437,881080178,54:4A:16:6F:05:05,-70,Box2
444,881080195,54:4A:16:6F:04:23,-66,Box2
419,881080215,54:4A:16:6F:01:DA,-73,Box2
492,881080613,54:4A:16:6F:01:CE,-70,Box2
492,881081533,54:4A:16:6F:01:CE,-70,Box2
437,881082032,54:4A:16:6F:05:05,-66,Box3
444,881082052,54:4A:16:6F:04:23,-69,Box3
492,881082438,54:4A:16:6F:01:CE,-75,Box3
437,881082907,54:4A:16:6F:05:05,-63,Box3
444,881082938,54:4A:16:6F:04:23,-71,Box3
492,881083340,54:4A:16:6F:01:CE,-69,Box3
437,881083794,54:4A:16:6F:05:05,-66,Box3
444,881083833,54:4A:16:6F:04:23,-52,Box3
492,881084237,54:4A:16:6F:01:CE,-81,Box3
437,881084695,54:4A:16:6F:05:05,-64,Box3
419,881084713,54:4A:16:6F:01:DA,-68,Box3
492,881085147,54:4A:16:6F:01:CE,-72,Box3
419,881085627,54:4A:16:6F:01:DA,-69,Box3
444,881099181,54:4A:16:6F:04:23,-48,Box3
437,881099236,54:4A:16:6F:05:05,-67,Box3
419,881099290,54:4A:16:6F:01:DA,-84,Box3
492,881099637,54:4A:16:6F:01:CE,-71,Box3
444,881100071,54:4A:16:6F:04:23,-54,Box3
437,881100085,54:4A:16:6F:05:05,-63,Box3
419,881100108,54:4A:16:6F:01:DA,-79,Box3
492,881103733,54:4A:16:6F:01:CE,-74,Box3
444,881103799,54:4A:16:6F:04:23,-49,Box3
437,881103818,54:4A:16:6F:05:05,-63,Box3
419,881103832,54:4A:16:6F:01:DA,-79,Box3
492,881103864,54:4A:16:6F:01:CE,-74,Box3
444,881103933,54:4A:16:6F:04:23,-48,Box3
437,881103951,54:4A:16:6F:05:05,-68,Box3
492,881104018,54:4A:16:6F:01:CE,-74,Box3
444,881104066,54:4A:16:6F:04:23,-48,Box3
437,881104083,54:4A:16:6F:05:05,-68,Box3
492,881104449,54:4A:16:6F:01:CE,-73,Box3
444,881104499,54:4A:16:6F:04:23,-53,Box3
437,881104517,54:4A:16:6F:05:05,-65,Box3
419,881104530,54:4A:16:6F:01:DA,-74,Box3
492,881104634,54:4A:16:6F:01:CE,-73,Box3
444,881104988,54:4A:16:6F:04:23,-54,Box3
437,881105021,54:4A:16:6F:05:05,-65,Box3
419,881105034,54:4A:16:6F:01:DA,-76,Box3
492,881105279,54:4A:16:6F:01:CE,-73,Box3
444,881105505,54:4A:16:6F:04:23,-49,Box3
419,881105549,54:4A:16:6F:01:DA,-70,Box3
492,881105991,54:4A:16:6F:01:CE,-74,Box3
437,881106446,54:4A:16:6F:05:05,-63,Box3
419,881106489,54:4A:16:6F:01:DA,-69,Box3
444,881107306,54:4A:16:6F:04:23,-49,Box3
419,881107342,54:4A:16:6F:01:DA,-75,Box3
444,881108210,54:4A:16:6F:04:23,-54,Box3
437,881108246,54:4A:16:6F:05:05,-69,Box3
444,881109117,54:4A:16:6F:04:23,-54,Box3
437,881109145,54:4A:16:6F:05:05,-65,Box3
492,881109603,54:4A:16:6F:01:CE,-74,Box3
444,881110024,54:4A:16:6F:04:23,-54,Box3
437,881110051,54:4A:16:6F:05:05,-65,Box3
419,881110065,54:4A:16:6F:01:DA,-76,Box3
492,881111402,54:4A:16:6F:01:CE,-74,Box3
444,881111827,54:4A:16:6F:04:23,-48,Box3
437,881111889,54:4A:16:6F:05:05,-63,Box3
492,881112310,54:4A:16:6F:01:CE,-74,Box3
444,881112742,54:4A:16:6F:04:23,-48,Box3
492,881113664,54:4A:16:6F:01:CE,-74,Box3
437,881114073,54:4A:16:6F:05:05,-69,Box3
444,881115134,54:4A:16:6F:04:23,-54,Box3
419,881115215,54:4A:16:6F:01:DA,-75,Box3
437,881115242,54:4A:16:6F:05:05,-69,Box3
492,881115748,54:4A:16:6F:01:CE,-78,Box3
437,881116224,54:4A:16:6F:05:05,-63,Box3
419,881116271,54:4A:16:6F:01:DA,-77,Box3
492,881116476,54:4A:16:6F:01:CE,-74,Box3
444,881116637,54:4A:16:6F:04:23,-54,Box3
437,881116672,54:4A:16:6F:05:05,-63,Box3
419,881116707,54:4A:16:6F:01:DA,-76,Box3
492,881116901,54:4A:16:6F:01:CE,-74,Box3
492,881117759,54:4A:16:6F:01:CE,-78,Box3
492,881118661,54:4A:16:6F:01:CE,-77,Box3
444,881119152,54:4A:16:6F:04:23,-48,Box3
419,881119177,54:4A:16:6F:01:DA,-70,Box3
492,881119569,54:4A:16:6F:01:CE,-74,Box3
437,881120284,54:4A:16:6F:05:05,-63,Box3
419,881120467,54:4A:16:6F:01:DA,-78,Box3
437,881120911,54:4A:16:6F:05:05,-65,Box3
419,881120934,54:4A:16:6F:01:DA,-77,Box3
437,881122733,54:4A:16:6F:05:05,-63,Box3
419,881122777,54:4A:16:6F:01:DA,-76,Box3
444,881130503,54:4A:16:6F:04:23,-48,Box3
419,881133731,54:4A:16:6F:01:DA,-71,Box3
492,881134064,54:4A:16:6F:01:CE,-73,Box3
437,881134486,54:4A:16:6F:05:05,-63,Box3
419,881134533,54:4A:16:6F:01:DA,-75,Box3
492,881134945,54:4A:16:6F:01:CE,-74,Box3
444,881138272,54:4A:16:6F:04:23,-54,Box3
419,881142730,54:4A:16:6F:01:DA,-75,Box3
444,881144425,54:4A:16:6F:04:23,-48,Box3
437,881148218,54:4A:16:6F:05:05,-61,Box3
419,881148483,54:4A:16:6F:01:DA,-77,Box3
492,881148673,54:4A:16:6F:01:CE,-82,Box3
444,881148932,54:4A:16:6F:04:23,-48,Box3
437,881148965,54:4A:16:6F:05:05,-62,Box3
419,881149050,54:4A:16:6F:01:DA,-76,Box3
437,881149902,54:4A:16:6F:05:05,-62,Box3
492,881153152,54:4A:16:6F:01:CE,-81,Box3
419,881161807,54:4A:16:6F:01:DA,-74,Box3
444,881161927,54:4A:16:6F:04:23,-48,Box3
437,881161938,54:4A:16:6F:05:05,-67,Box3
419,881162084,54:4A:16:6F:01:DA,-72,Box3
444,881162510,54:4A:16:6F:04:23,-52,Box3
444,881163410,54:4A:16:6F:04:23,-49,Box3
437,881163448,54:4A:16:6F:05:05,-62,Box3
419,881163489,54:4A:16:6F:01:DA,-72,Box3
492,881163902,54:4A:16:6F:01:CE,-73,Box3
444,881164460,54:4A:16:6F:04:23,-47,Box3
437,881164496,54:4A:16:6F:05:05,-70,Box3
419,881164563,54:4A:16:6F:01:DA,-71,Box3
492,881164809,54:4A:16:6F:01:CE,-77,Box3
437,881165250,54:4A:16:6F:05:05,-67,Box3
419,881165292,54:4A:16:6F:01:DA,-73,Box3
444,881166176,54:4A:16:6F:04:23,-54,Box3
437,881166196,54:4A:16:6F:05:05,-66,Box3
419,881166215,54:4A:16:6F:01:DA,-73,Box3
492,881166643,54:4A:16:6F:01:CE,-77,Box3
444,881167044,54:4A:16:6F:04:23,-48,Box3
437,881167063,54:4A:16:6F:05:05,-65,Box3
419,881167110,54:4A:16:6F:01:DA,-72,Box3
492,881167533,54:4A:16:6F:01:CE,-78,Box3
444,881167935,54:4A:16:6F:04:23,-51,Box5
419,881168027,54:4A:16:6F:01:DA,-70,Box5
492,881168447,54:4A:16:6F:01:CE,-92,Box5
437,881168902,54:4A:16:6F:05:05,-74,Box5
419,881170758,54:4A:16:6F:01:DA,-78,Box5
444,881172489,54:4A:16:6F:04:23,-70,Box5
492,881173891,54:4A:16:6F:01:CE,-68,Box5
419,881175266,54:4A:16:6F:01:DA,-69,Box5
492,881180173,54:4A:16:6F:01:CE,-82,Box5
419,881181600,54:4A:16:6F:01:DA,-65,Box5
492,881181993,54:4A:16:6F:01:CE,-71,Box5
444,881182417,54:4A:16:6F:04:23,-74,Box5
437,881182443,54:4A:16:6F:05:05,-72,Box5
419,881182505,54:4A:16:6F:01:DA,-62,Box5
492,881182990,54:4A:16:6F:01:CE,-80,Box5
444,881183619,54:4A:16:6F:04:23,-73,Box5
437,881187065,54:4A:16:6F:05:05,-68,Box5
419,881187104,54:4A:16:6F:01:DA,-65,Box5
492,881187265,54:4A:16:6F:01:CE,-71,Box5
419,881187485,54:4A:16:6F:01:DA,-61,Box5
492,881187537,54:4A:16:6F:01:CE,-71,Box5
444,881187617,54:4A:16:6F:04:23,-65,Box5
437,881187636,54:4A:16:6F:05:05,-72,Box5
419,881187654,54:4A:16:6F:01:DA,-67,Box5
492,881187693,54:4A:16:6F:01:CE,-74,Box5
437,881187759,54:4A:16:6F:05:05,-68,Box5
419,881187791,54:4A:16:6F:01:DA,-64,Box5
492,881187827,54:4A:16:6F:01:CE,-71,Box5
444,881187884,54:4A:16:6F:04:23,-75,Box5
437,881187924,54:4A:16:6F:05:05,-68,Box5
419,881187979,54:4A:16:6F:01:DA,-70,Box5
492,881188050,54:4A:16:6F:01:CE,-68,Box5
444,881188065,54:4A:16:6F:04:23,-71,Box5
419,881188124,54:4A:16:6F:01:DA,-66,Box5
492,881188369,54:4A:16:6F:01:CE,-68,Box5
444,881188747,54:4A:16:6F:04:23,-66,Box5
437,881188782,54:4A:16:6F:05:05,-64,Box5
419,881188871,54:4A:16:6F:01:DA,-66,Box5
492,881189226,54:4A:16:6F:01:CE,-68,Box5
444,881189681,54:4A:16:6F:04:23,-66,Box5
437,881189732,54:4A:16:6F:05:05,-70,Box5
419,881189846,54:4A:16:6F:01:DA,-69,Box5
437,881192430,54:4A:16:6F:05:05,-74,Box5
492,881195613,54:4A:16:6F:01:CE,-68,Box5
419,881203832,54:4A:16:6F:01:DA,-70,Box5
492,881203908,54:4A:16:6F:01:CE,-67,Box5
419,881204258,54:4A:16:6F:01:DA,-66,Box5
492,881204620,54:4A:16:6F:01:CE,-73,Box5
444,881205173,54:4A:16:6F:04:23,-70,Box5
437,881205285,54:4A:16:6F:05:05,-67,Box5
419,881205372,54:4A:16:6F:01:DA,-66,Box5
492,881205582,54:4A:16:6F:01:CE,-72,Box5
419,881206073,54:4A:16:6F:01:DA,-69,Box5
492,881206435,54:4A:16:6F:01:CE,-67,Box5
419,881207026,54:4A:16:6F:01:DA,-67,Box5
492,881207587,54:4A:16:6F:01:CE,-66,Box5
444,881207753,54:4A:16:6F:04:23,-66,Box5
419,881207882,54:4A:16:6F:01:DA,-62,Box5
444,881209089,54:4A:16:6F:04:23,-74,Box5
437,881209139,54:4A:16:6F:05:05,-67,Box5
492,881209304,54:4A:16:6F:01:CE,-66,Box5
419,881218424,54:4A:16:6F:01:DA,-65,Box5
492,881218440,54:4A:16:6F:01:CE,-67,Box5
492,881221800,54:4A:16:6F:01:CE,-72,Box5
437,881223142,54:4A:16:6F:05:05,-71,Box5
419,881223294,54:4A:16:6F:01:DA,-74,Box5
444,881223509,54:4A:16:6F:04:23,-68,Box5
492,881223623,54:4A:16:6F:01:CE,-66,Box5
437,881224215,54:4A:16:6F:05:05,-70,Box5
419,881224310,54:4A:16:6F:01:DA,-74,Box5
492,881224511,54:4A:16:6F:01:CE,-71,Box5
437,881224964,54:4A:16:6F:05:05,-70,Box5
419,881225103,54:4A:16:6F:01:DA,-67,Box5
492,881225410,54:4A:16:6F:01:CE,-66,Box5
437,881225875,54:4A:16:6F:05:05,-71,Box5
419,881226024,54:4A:16:6F:01:DA,-66,Box5
444,881226082,54:4A:16:6F:04:23,-77,Box5
492,881226333,54:4A:16:6F:01:CE,-65,Box5
437,881226781,54:4A:16:6F:05:05,-75,Box5
419,881226929,54:4A:16:6F:01:DA,-66,Box5
492,881227235,54:4A:16:6F:01:CE,-66,Box5
492,881228347,54:4A:16:6F:01:CE,-66,Box5
437,881228617,54:4A:16:6F:05:05,-71,Box5
444,881228673,54:4A:16:6F:04:23,-71,Box5
419,881228738,54:4A:16:6F:01:DA,-74,Box5
492,881229031,54:4A:16:6F:01:CE,-73,Box5
444,881229215,54:4A:16:6F:04:23,-75,Box6
419,881229634,54:4A:16:6F:01:DA,-74,Box6
492,881229954,54:4A:16:6F:01:CE,-64,Box6
444,881230116,54:4A:16:6F:04:23,-72,Box6
437,881230387,54:4A:16:6F:05:05,-75,Box6
419,881230544,54:4A:16:6F:01:DA,-49,Box6
444,881231026,54:4A:16:6F:04:23,-76,Box6
419,881231446,54:4A:16:6F:01:DA,-60,Box6
492,881231780,54:4A:16:6F:01:CE,-46,Box6
444,881231941,54:4A:16:6F:04:23,-71,Box6
437,881232189,54:4A:16:6F:05:05,-81,Box6
444,881232846,54:4A:16:6F:04:23,-68,Box6
419,881233265,54:4A:16:6F:01:DA,-64,Box6
492,881233581,54:4A:16:6F:01:CE,-46,Box6
419,881234171,54:4A:16:6F:01:DA,-61,Box6
492,881234485,54:4A:16:6F:01:CE,-50,Box6
444,881234659,54:4A:16:6F:04:23,-76,Box6
437,881234925,54:4A:16:6F:05:05,-89,Box6
419,881235068,54:4A:16:6F:01:DA,-57,Box6
444,881235563,54:4A:16:6F:04:23,-77,Box6
